#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: 1992-10-01 to 2022-10-01
# Report Instantaneous Data As: Start of Day
#
# Data for the following site(s) are contained in this file:
#
#	SNOTEL 526: Hogg Pass, OR
#	SNOTEL 733: Santiam Jct., OR
# 
# Data items provided in this file:
#
# Element Name           Value Type  Function Type  Function Duration             Base Data  Measurement Units  Sensor Depth  Element Code  Description                                                                                        
# Snow Water Equivalent  Value       None           Instantaneous - Start of Day  N/A        Inches             N/A           WTEQ          Depth of water that would theoretically result if the entire snowpack were melted instantaneously  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily; Date Range: 1992-10-01 to 2022-10-01
#
# As of: Oct 6, 2022 2:33:27 PM GMT-08:00
#
Station Name,Year,Day,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Hogg Pass,2012,14,6.2,14.5,21.2,32.0,10.8,0.0,0.0,0.0,0.0,0.0,0.9,7.4
Hogg Pass,2012,15,6.5,14.5,22.3,31.5,9.0,0.0,0.0,0.0,0.0,0.0,0.8,7.6
Hogg Pass,2012,16,7.0,14.6,22.9,30.9,7.4,0.0,0.0,0.0,0.0,0.0,0.8,8.3
Hogg Pass,2012,17,7.2,14.4,23.8,29.5,5.7,0.0,0.0,0.0,0.0,0.0,0.5,9.8
Hogg Pass,2012,18,9.1,15.1,24.3,30.0,4.3,0.0,0.0,0.0,0.0,0.0,0.7,11.2
Hogg Pass,2012,19,12.6,15.6,24.4,30.0,3.2,0.0,0.0,0.0,0.0,0.0,1.4,11.6
Hogg Pass,2012,20,13.7,15.8,24.9,28.4,2.0,0.0,0.0,0.0,0.0,0.0,0.8,12.0
Hogg Pass,2012,21,13.9,16.3,27.4,26.5,0.7,0.0,0.0,0.0,0.0,0.4,2.7,12.8
Hogg Pass,2012,22,13.6,16.2,29.7,25.7,0.3,0.0,0.0,0.0,0.0,0.5,3.8,13.4
Hogg Pass,2012,23,14.3,16.1,30.0,24.7,0.2,0.0,0.0,0.0,0.0,1.1,3.6,14.0
Hogg Pass,2012,24,14.3,16.4,30.1,23.8,0.3,0.0,0.0,0.0,0.0,1.2,3.7,15.0
Hogg Pass,2012,25,15.0,16.3,30.1,22.8,0.2,0.0,0.0,0.0,0.0,1.5,3.2,15.4
Hogg Pass,2012,26,14.7,16.3,30.3,22.2,0.1,0.0,0.0,0.0,0.0,1.3,3.1,16.1
Hogg Pass,2012,27,15.0,15.9,30.3,22.3,0.0,0.0,0.0,0.0,0.0,1.0,3.1,16.5
Hogg Pass,2012,28,14.9,15.8,30.6,22.5,0.0,0.0,0.0,0.0,0.0,0.3,3.1,16.6
Hogg Pass,2012,29,14.8,16.1,31.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,16.5
Hogg Pass,2012,30,15.2,,31.5,21.4,0.0,0.0,0.0,0.0,0.0,0.0,3.5,16.5
Hogg Pass,2012,31,15.1,,32.0,,0.0,,0.0,0.0,,0.0,,16.5
Hogg Pass,2013,01,16.4,19.2,21.5,18.9,4.1,0.0,0.0,0.0,0.0,0.2,0.0,0.2
Hogg Pass,2013,02,16.2,19.2,21.2,17.8,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Hogg Pass,2013,03,16.1,19.2,21.1,16.8,1.7,0.0,0.0,0.0,0.0,0.0,0.3,0.9
Hogg Pass,2013,04,16.0,19.1,21.3,16.1,0.4,0.0,0.0,0.0,0.0,0.0,1.2,0.8
Hogg Pass,2013,05,16.0,19.0,21.6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.7
Hogg Pass,2013,06,16.0,19.5,21.5,15.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.8
Hogg Pass,2013,07,16.1,19.8,22.2,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.2
Hogg Pass,2013,08,16.2,20.0,22.2,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0
Hogg Pass,2013,09,16.4,20.1,22.1,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2
Hogg Pass,2013,10,17.3,20.0,22.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.5
Hogg Pass,2013,11,17.6,20.0,21.7,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
Hogg Pass,2013,12,17.6,20.0,21.1,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
Hogg Pass,2013,13,17.5,20.1,21.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8
Hogg Pass,2013,14,17.4,20.3,21.1,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8
Hogg Pass,2013,15,17.5,20.1,21.1,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.9
Hogg Pass,2013,16,17.1,20.2,20.4,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.9
Hogg Pass,2013,17,17.0,20.0,21.1,15.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9
Hogg Pass,2013,18,16.8,20.4,20.9,15.9,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.9
Hogg Pass,2013,19,16.9,20.4,21.1,15.6,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2.0
Hogg Pass,2013,20,17.0,20.3,21.4,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.8
Hogg Pass,2013,21,17.1,20.1,21.4,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.5
Hogg Pass,2013,22,17.0,20.5,21.4,13.4,0.3,0.0,0.0,0.0,0.0,0.0,0.7,2.4
Hogg Pass,2013,23,17.0,21.5,21.7,12.8,0.1,0.0,0.0,0.0,0.0,0.0,0.7,2.3
Hogg Pass,2013,24,17.2,21.4,21.8,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0
Hogg Pass,2013,25,17.8,21.5,21.8,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.8
Hogg Pass,2013,26,17.6,21.9,21.7,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.9
Hogg Pass,2013,27,18.1,22.0,21.7,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.8
Hogg Pass,2013,28,18.6,21.9,21.4,7.2,0.0,0.0,0.0,0.0,0.1,0.0,0.6,1.8
Hogg Pass,2013,29,18.4,,21.0,6.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5,1.7
Hogg Pass,2013,30,18.8,,20.4,4.8,0.0,0.0,0.0,0.0,0.1,0.0,0.4,1.8
Hogg Pass,2013,31,19.2,,19.7,,0.0,,0.0,0.0,,0.0,,1.8
Hogg Pass,2014,01,1.8,5.1,14.4,15.4,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Hogg Pass,2014,02,1.7,4.9,15.1,15.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Hogg Pass,2014,03,1.6,5.2,14.7,15.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Hogg Pass,2014,04,1.5,5.6,14.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
Hogg Pass,2014,05,1.6,5.6,14.1,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Hogg Pass,2014,06,1.6,5.6,13.3,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Hogg Pass,2014,07,1.6,6.3,13.9,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hogg Pass,2014,08,2.2,7.7,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Hogg Pass,2014,09,2.8,9.2,13.7,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Hogg Pass,2014,10,3.4,9.3,12.3,12.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hogg Pass,2014,11,3.5,9.2,12.9,11.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hogg Pass,2014,12,4.9,10.4,13.0,10.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hogg Pass,2014,13,5.1,10.2,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hogg Pass,2014,14,4.9,10.1,12.9,9.2,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0
Hogg Pass,2014,15,4.8,10.5,12.5,8.3,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.1
Hogg Pass,2014,16,4.7,10.5,12.2,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.3
Hogg Pass,2014,17,4.8,11.2,11.8,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3
Hogg Pass,2014,18,4.8,12.8,12.1,6.3,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.5
Hogg Pass,2014,19,4.8,14.1,12.2,5.4,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.4
Hogg Pass,2014,20,4.7,14.4,12.2,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.9
Hogg Pass,2014,21,4.6,14.5,12.2,3.6,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.1
Hogg Pass,2014,22,4.7,14.5,12.2,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.6
Hogg Pass,2014,23,4.8,14.5,12.2,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Hogg Pass,2014,24,4.8,14.5,12.2,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0
Hogg Pass,2014,25,4.8,14.2,11.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.5
Hogg Pass,2014,26,4.9,14.1,11.6,4.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.7
Hogg Pass,2014,27,4.9,14.1,12.3,4.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.7
Hogg Pass,2014,28,5.0,14.3,13.1,5.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.6
Hogg Pass,2014,29,4.8,,14.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.4
Hogg Pass,2014,30,4.9,,15.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.9
Hogg Pass,2014,31,4.9,,15.4,,0.0,,0.0,0.0,,0.0,,2.6
Hogg Pass,2015,01,2.7,0.0,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hogg Pass,2015,02,2.7,0.0,0.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Hogg Pass,2015,03,2.8,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
Hogg Pass,2015,04,2.8,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Hogg Pass,2015,05,3.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
Hogg Pass,2015,06,2.9,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hogg Pass,2015,07,2.9,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Hogg Pass,2015,08,2.8,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Hogg Pass,2015,09,2.8,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Hogg Pass,2015,10,2.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hogg Pass,2015,11,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
Hogg Pass,2015,12,2.9,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.1
Hogg Pass,2015,13,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.1
Hogg Pass,2015,14,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4
Hogg Pass,2015,15,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
Hogg Pass,2015,16,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.6
Hogg Pass,2015,17,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,6.0
Hogg Pass,2015,18,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,7.4
Hogg Pass,2015,19,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.5
Hogg Pass,2015,20,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6
Hogg Pass,2015,21,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5
Hogg Pass,2015,22,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8.7
Hogg Pass,2015,23,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.5
Hogg Pass,2015,24,1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,10.5
Hogg Pass,2015,25,0.5,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,10.7
Hogg Pass,2015,26,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,10.7
Hogg Pass,2015,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,10.8
Hogg Pass,2015,28,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,11.0
Hogg Pass,2015,29,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,11.2
Hogg Pass,2015,30,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,11.2
Hogg Pass,2015,31,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,11.1
Hogg Pass,2016,01,11.1,16.5,14.4,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
Hogg Pass,2016,02,11.0,16.5,14.1,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9
Hogg Pass,2016,03,11.0,16.5,13.7,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Hogg Pass,2016,04,11.3,17.0,13.7,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
Hogg Pass,2016,05,11.2,17.4,12.8,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4
Hogg Pass,2016,06,11.4,17.6,12.4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Hogg Pass,2016,07,11.4,17.3,12.4,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
Hogg Pass,2016,08,11.4,17.1,12.6,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
Hogg Pass,2016,09,11.5,16.7,13.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4
Hogg Pass,2016,10,11.7,16.4,13.4,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3
Hogg Pass,2016,11,11.7,16.2,13.4,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4
Hogg Pass,2016,12,11.8,15.9,13.3,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6
Hogg Pass,2016,13,12.1,15.9,14.4,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
Hogg Pass,2016,14,12.5,16.0,15.4,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1
Hogg Pass,2016,15,12.9,14.9,16.7,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
Hogg Pass,2016,16,13.1,13.3,17.5,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7
Hogg Pass,2016,17,13.4,13.0,17.5,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6
Hogg Pass,2016,18,13.9,13.1,17.4,4.6,0.0,0.0,0.0,0.0,0.0,0.7,0.0,12.5
Hogg Pass,2016,19,14.1,13.8,17.3,2.7,0.0,0.0,0.0,0.0,0.0,0.7,0.0,12.5
Hogg Pass,2016,20,15.7,13.9,17.1,1.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,12.7
Hogg Pass,2016,21,15.9,13.9,16.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4
Hogg Pass,2016,22,15.6,14.2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
Hogg Pass,2016,23,15.3,14.2,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,12.6
Hogg Pass,2016,24,15.9,14.2,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,13.4
Hogg Pass,2016,25,16.0,14.2,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,13.3
Hogg Pass,2016,26,16.0,14.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,13.2
Hogg Pass,2016,27,15.8,14.2,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,13.4
Hogg Pass,2016,28,15.7,14.2,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,14.4
Hogg Pass,2016,29,15.3,14.2,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,14.4
Hogg Pass,2016,30,15.9,,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,14.4
Hogg Pass,2016,31,16.5,,16.6,,0.0,,0.0,0.0,,0.0,,14.5
Hogg Pass,2017,01,14.4,22.1,29.6,25.4,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Hogg Pass,2017,02,15.1,22.0,29.6,25.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Hogg Pass,2017,03,15.3,22.0,29.5,24.5,18.8,0.0,0.0,0.0,0.0,0.0,0.3,1.6
Hogg Pass,2017,04,15.5,22.7,29.8,24.1,17.1,0.0,0.0,0.0,0.0,0.0,0.5,1.8
Hogg Pass,2017,05,15.4,24.5,30.4,23.8,14.9,0.0,0.0,0.0,0.0,0.0,0.6,1.7
Hogg Pass,2017,06,15.3,25.4,31.0,23.4,13.8,0.0,0.0,0.0,0.0,0.0,1.8,1.8
Hogg Pass,2017,07,15.3,26.2,32.2,22.5,13.2,0.0,0.0,0.0,0.0,0.0,1.8,1.8
Hogg Pass,2017,08,16.2,27.1,33.6,22.1,12.3,0.0,0.0,0.0,0.0,0.0,1.8,1.8
Hogg Pass,2017,09,17.3,27.0,35.5,22.4,11.3,0.0,0.0,0.0,0.0,0.0,1.9,1.8
Hogg Pass,2017,10,18.5,26.2,33.6,22.5,10.1,0.0,0.0,0.0,0.0,0.0,2.6,2.0
Hogg Pass,2017,11,19.6,26.5,32.2,22.6,8.7,0.0,0.0,0.0,0.0,0.0,3.0,2.0
Hogg Pass,2017,12,20.0,26.6,31.7,22.9,8.2,0.0,0.0,0.0,0.0,0.1,2.8,2.0
Hogg Pass,2017,13,20.1,26.5,31.1,23.4,8.6,0.0,0.0,0.0,0.0,1.9,2.8,2.2
Hogg Pass,2017,14,20.2,26.5,30.3,23.3,8.4,0.0,0.0,0.0,0.0,2.5,3.9,2.1
Hogg Pass,2017,15,20.2,26.3,28.3,23.6,7.8,0.0,0.0,0.0,0.0,2.3,4.1,2.1
Hogg Pass,2017,16,20.2,25.9,27.4,23.5,7.0,0.0,0.0,0.0,0.0,2.1,4.7,2.3
Hogg Pass,2017,17,20.2,25.9,27.0,23.5,7.7,0.0,0.0,0.0,0.0,1.8,5.6,2.3
Hogg Pass,2017,18,20.2,25.8,26.4,23.6,7.2,0.0,0.0,0.0,0.0,0.9,6.0,2.3
Hogg Pass,2017,19,19.8,26.1,25.7,23.7,6.1,0.0,0.0,0.0,0.1,0.0,5.9,2.4
Hogg Pass,2017,20,19.9,26.7,25.1,23.6,4.4,0.0,0.0,0.0,0.1,0.5,6.1,3.5
Hogg Pass,2017,21,20.2,27.3,24.9,23.6,2.4,0.0,0.0,0.0,0.1,1.3,5.4,3.8
Hogg Pass,2017,22,21.0,28.2,25.0,23.1,0.1,0.0,0.0,0.0,0.0,0.8,3.9,3.8
Hogg Pass,2017,23,21.3,28.2,25.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.1
Hogg Pass,2017,24,21.4,28.2,25.1,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.4
Hogg Pass,2017,25,21.5,28.1,25.6,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
Hogg Pass,2017,26,21.6,28.0,25.6,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.8
Hogg Pass,2017,27,21.7,28.5,26.4,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.9
Hogg Pass,2017,28,21.7,28.9,26.7,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4.8
Hogg Pass,2017,29,21.8,,26.7,22.6,0.0,0.0,0.0,0.0,0.0,0.0,1.1,4.9
Hogg Pass,2017,30,21.8,,26.3,22.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.6
Hogg Pass,2017,31,21.7,,25.8,,0.0,,0.0,0.0,,0.0,,3.5
Hogg Pass,2018,01,3.4,9.3,10.9,13.5,4.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Hogg Pass,2018,02,3.4,9.1,11.6,13.8,4.1,0.0,0.0,0.0,0.0,0.0,0.0,3.4
Hogg Pass,2018,03,3.4,7.5,11.6,13.9,3.2,0.0,0.0,0.0,0.0,0.0,0.0,3.3
Hogg Pass,2018,04,3.7,6.6,11.6,13.8,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.3
Hogg Pass,2018,05,3.7,5.4,11.7,13.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.2
Hogg Pass,2018,06,3.6,4.8,11.7,13.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.3
Hogg Pass,2018,07,3.7,4.6,11.7,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3
Hogg Pass,2018,08,3.7,4.2,11.7,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4
Hogg Pass,2018,09,3.5,4.2,12.9,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
Hogg Pass,2018,10,3.4,3.9,13.1,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
Hogg Pass,2018,11,3.5,3.6,12.9,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
Hogg Pass,2018,12,3.9,3.6,12.7,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
Hogg Pass,2018,13,3.7,3.6,12.4,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
Hogg Pass,2018,14,3.5,3.8,12.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
Hogg Pass,2018,15,3.4,5.0,12.5,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Hogg Pass,2018,16,3.4,5.0,12.7,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Hogg Pass,2018,17,3.5,5.3,13.2,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
Hogg Pass,2018,18,3.2,6.0,13.7,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1
Hogg Pass,2018,19,4.1,6.8,13.6,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4
Hogg Pass,2018,20,4.5,6.8,13.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4
Hogg Pass,2018,21,4.6,7.2,13.4,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
Hogg Pass,2018,22,5.2,7.3,13.5,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9
Hogg Pass,2018,23,5.4,7.3,13.4,11.3,0.0,0.0,0.0,0.0,0.0,0.0,1.2,6.3
Hogg Pass,2018,24,6.2,7.6,14.7,10.5,0.0,0.0,0.0,0.0,0.0,0.0,2.2,8.1
Hogg Pass,2018,25,6.8,8.0,15.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,2.1,8.5
Hogg Pass,2018,26,7.8,9.9,15.2,8.3,0.0,0.0,0.0,0.0,0.0,0.0,2.1,8.5
Hogg Pass,2018,27,8.3,9.7,15.2,6.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.2
Hogg Pass,2018,28,9.6,10.0,15.1,5.9,0.0,0.0,0.0,0.0,0.0,0.0,2.2,9.4
Hogg Pass,2018,29,9.0,,14.6,5.5,0.0,0.0,0.0,0.0,0.0,0.4,2.3,9.5
Hogg Pass,2018,30,9.3,,14.1,5.2,0.0,0.0,0.0,0.0,0.0,0.0,2.4,9.9
Hogg Pass,2018,31,9.3,,13.7,,0.0,,0.0,0.0,,0.0,,10.1
Hogg Pass,2019,01,10.1,12.6,22.6,23.6,8.0,0.0,0.0,0.0,0.0,0.0,0.2,1.9
Hogg Pass,2019,02,10.0,12.8,22.7,23.3,7.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0
Hogg Pass,2019,03,9.9,12.8,22.7,22.6,6.5,0.0,0.0,0.0,0.0,0.0,0.1,2.0
Hogg Pass,2019,04,9.9,12.8,22.8,22.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Hogg Pass,2019,05,10.1,13.1,22.7,21.6,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Hogg Pass,2019,06,10.1,13.2,22.7,21.8,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Hogg Pass,2019,07,11.6,13.1,23.0,22.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.2
Hogg Pass,2019,08,11.8,13.1,22.9,21.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.3
Hogg Pass,2019,09,12.2,13.4,22.9,20.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0
Hogg Pass,2019,10,12.2,14.0,22.8,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
